"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 17 11:48:14 GMT 2024","Sun Nov 17 11:48:14 GMT 2024","128","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sun Nov 17 11:48:00 GMT 2024","Sun Nov 17 11:48:00 GMT 2024","175","Actions","","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sun Nov 17 11:48:40 GMT 2024","Sun Nov 17 11:48:40 GMT 2024","101","Files","","","","","cy.readFile() - read file contents",""
"passed","Sun Nov 17 11:48:22 GMT 2024","Sun Nov 17 11:48:22 GMT 2024","88","Connectors",".then()","","","","yields the returned value to the next command",""
"passed","Sun Nov 17 11:49:32 GMT 2024","Sun Nov 17 11:49:33 GMT 2024","103","Traversal","","","","",".next() - get next sibling DOM element",""
"passed","Sun Nov 17 11:49:32 GMT 2024","Sun Nov 17 11:49:32 GMT 2024","100","Traversal","","","","",".last() - get last DOM element",""
"passed","Sun Nov 17 11:50:08 GMT 2024","Sun Nov 17 11:50:09 GMT 2024","1907","Localstack login tests","","","","","should successfully login",""
"passed","Sun Nov 17 11:48:28 GMT 2024","Sun Nov 17 11:48:28 GMT 2024","192","Cookies","","","","","cy.getCookies() - get browser cookies for the current domain",""
"passed","Sun Nov 17 11:48:51 GMT 2024","Sun Nov 17 11:48:51 GMT 2024","256","Misc","","","","","cy.focused() - get the DOM element that has focus",""
"passed","Sun Nov 17 11:49:21 GMT 2024","Sun Nov 17 11:49:21 GMT 2024","19","Spies, Stubs, and Clock","","","","","matches call arguments using Sinon matchers",""
"passed","Sun Nov 17 11:49:20 GMT 2024","Sun Nov 17 11:49:21 GMT 2024","239","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"passed","Sun Nov 17 11:48:58 GMT 2024","Sun Nov 17 11:48:59 GMT 2024","316","Navigation","","","","","cy.visit() - visit a remote url",""
"passed","Sun Nov 17 11:49:32 GMT 2024","Sun Nov 17 11:49:32 GMT 2024","106","Traversal","","","","",".filter() - get DOM elements that match the selector",""
"passed","Sun Nov 17 11:49:04 GMT 2024","Sun Nov 17 11:49:04 GMT 2024","305","Network Requests","","","","","cy.request() - verify response using BDD syntax",""
"passed","Sun Nov 17 11:47:40 GMT 2024","Sun Nov 17 11:47:41 GMT 2024","867","example to-do app","","","","","displays two todo items by default",""
"passed","Sun Nov 17 11:48:34 GMT 2024","Sun Nov 17 11:48:34 GMT 2024","108","Cypress APIs","Cypress.config()","","","","Get and set configuration options",""
"passed","Sun Nov 17 11:48:08 GMT 2024","Sun Nov 17 11:48:08 GMT 2024","577","Aliasing","","","","",".as() - alias a route for later use",""
"passed","Sun Nov 17 11:47:56 GMT 2024","Sun Nov 17 11:47:56 GMT 2024","240","Actions","","","","",".dblclick() - double click on a DOM element",""
"passed","Sun Nov 17 11:48:28 GMT 2024","Sun Nov 17 11:48:28 GMT 2024","126","Cookies","","","","","cy.getAllCookies() - get all browser cookies",""
"passed","Sun Nov 17 11:48:28 GMT 2024","Sun Nov 17 11:48:28 GMT 2024","103","Cookies","","","","","cy.setCookie() - set a browser cookie",""
"passed","Sun Nov 17 11:47:42 GMT 2024","Sun Nov 17 11:47:42 GMT 2024","243","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sun Nov 17 11:48:14 GMT 2024","Sun Nov 17 11:48:15 GMT 2024","114","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sun Nov 17 11:47:56 GMT 2024","Sun Nov 17 11:47:57 GMT 2024","453","Actions","","","","",".rightclick() - right click on a DOM element",""
"passed","Sun Nov 17 11:47:41 GMT 2024","Sun Nov 17 11:47:42 GMT 2024","415","example to-do app","","","","","can add new todo items",""
"passed","Sun Nov 17 11:49:12 GMT 2024","Sun Nov 17 11:49:12 GMT 2024","91","Querying","","","","",".within() - query DOM elements within a specific element",""
"passed","Sun Nov 17 11:49:33 GMT 2024","Sun Nov 17 11:49:33 GMT 2024","102","Traversal","","","","",".parent() - get parent DOM element from DOM elements",""
"passed","Sun Nov 17 11:48:22 GMT 2024","Sun Nov 17 11:48:22 GMT 2024","92","Connectors",".then()","","","","yields the original subject without return",""
"passed","Sun Nov 17 11:49:17 GMT 2024","Sun Nov 17 11:49:17 GMT 2024","222","Spies, Stubs, and Clock","","","","","cy.spy() - wrap a method in a spy",""
"passed","Sun Nov 17 11:49:39 GMT 2024","Sun Nov 17 11:49:40 GMT 2024","264","Utilities","","","","","Cypress.Blob - blob utilities and base64 string conversion",""
"passed","Sun Nov 17 11:48:52 GMT 2024","Sun Nov 17 11:48:52 GMT 2024","91","Misc","Cypress.Screenshot","","","","Cypress.Screenshot.defaults() - change default config of screenshots",""
"passed","Sun Nov 17 11:48:21 GMT 2024","Sun Nov 17 11:48:21 GMT 2024","210","Connectors","","","","",".each() - iterate over an array of elements",""
"passed","Sun Nov 17 11:48:45 GMT 2024","Sun Nov 17 11:48:45 GMT 2024","74","Location","","","","","cy.url() - get the current URL",""
"passed","Sun Nov 17 11:47:42 GMT 2024","Sun Nov 17 11:47:42 GMT 2024","250","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sun Nov 17 11:47:57 GMT 2024","Sun Nov 17 11:47:58 GMT 2024","837","Actions","","","","",".check() - check a checkbox or radio element",""
"passed","Sun Nov 17 11:50:03 GMT 2024","Sun Nov 17 11:50:03 GMT 2024","82","Window","","","","","cy.document() - get the document object",""
"passed","Sun Nov 17 11:48:13 GMT 2024","Sun Nov 17 11:48:14 GMT 2024","323","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sun Nov 17 11:48:28 GMT 2024","Sun Nov 17 11:48:29 GMT 2024","180","Cookies","","","","","cy.clearCookies() - clear browser cookies for the current domain",""
"passed","Sun Nov 17 11:48:34 GMT 2024","Sun Nov 17 11:48:34 GMT 2024","105","Cypress APIs","Cypress.Cookies","","","",".debug() - enable or disable debugging",""
"passed","Sun Nov 17 11:47:52 GMT 2024","Sun Nov 17 11:47:53 GMT 2024","404","Actions","","","","",".blur() - blur off a DOM element",""
"passed","Sun Nov 17 11:48:00 GMT 2024","Sun Nov 17 11:48:02 GMT 2024","2149","Actions","","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sun Nov 17 11:48:14 GMT 2024","Sun Nov 17 11:48:14 GMT 2024","116","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sun Nov 17 11:48:34 GMT 2024","Sun Nov 17 11:48:34 GMT 2024","82","Cypress APIs","Cypress.env()","","","","Get environment variables",""
"passed","Sun Nov 17 11:48:33 GMT 2024","Sun Nov 17 11:48:34 GMT 2024","214","Cypress APIs","Cypress.Commands","","","",".add() - create a custom command",""
"passed","Sun Nov 17 11:48:35 GMT 2024","Sun Nov 17 11:48:35 GMT 2024","78","Cypress APIs","Cypress.version","","","","Get current version of Cypress being run",""
"passed","Sun Nov 17 11:49:53 GMT 2024","Sun Nov 17 11:49:57 GMT 2024","4388","Waiting","","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sun Nov 17 11:49:33 GMT 2024","Sun Nov 17 11:49:33 GMT 2024","102","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Sun Nov 17 11:49:33 GMT 2024","Sun Nov 17 11:49:33 GMT 2024","112","Traversal","","","","",".parents() - get parent DOM elements from DOM elements",""
"passed","Sun Nov 17 11:48:22 GMT 2024","Sun Nov 17 11:48:22 GMT 2024","87","Connectors",".then()","","","","yields the value yielded by the last Cypress command inside",""
"passed","Sun Nov 17 11:48:14 GMT 2024","Sun Nov 17 11:48:14 GMT 2024","104","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sun Nov 17 11:47:58 GMT 2024","Sun Nov 17 11:47:59 GMT 2024","785","Actions","","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sun Nov 17 11:48:34 GMT 2024","Sun Nov 17 11:48:34 GMT 2024","86","Cypress APIs","Cypress.arch","","","","Get CPU architecture name of underlying OS",""
"passed","Sun Nov 17 11:48:45 GMT 2024","Sun Nov 17 11:48:45 GMT 2024","201","Location","","","","","cy.hash() - get the current URL hash",""
"passed","Sun Nov 17 11:49:11 GMT 2024","Sun Nov 17 11:49:12 GMT 2024","241","Querying","","","","","cy.get() - query DOM elements",""
"passed","Sun Nov 17 11:49:21 GMT 2024","Sun Nov 17 11:49:21 GMT 2024","15","Spies, Stubs, and Clock","","","","","cy.stub() matches depending on arguments",""
"passed","Sun Nov 17 11:48:22 GMT 2024","Sun Nov 17 11:48:22 GMT 2024","94","Connectors",".then()","","","","invokes a callback function with the current subject",""
"passed","Sun Nov 17 11:48:14 GMT 2024","Sun Nov 17 11:48:14 GMT 2024","117","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sun Nov 17 11:49:18 GMT 2024","Sun Nov 17 11:49:20 GMT 2024","2527","Spies, Stubs, and Clock","","","","","cy.spy() retries until assertions pass",""
"passed","Sun Nov 17 11:47:52 GMT 2024","Sun Nov 17 11:47:52 GMT 2024","153","Actions","","","","",".focus() - focus on a DOM element",""
"passed","Sun Nov 17 11:48:29 GMT 2024","Sun Nov 17 11:48:29 GMT 2024","113","Cookies","","","","","cy.clearAllCookies() - clear all browser cookies",""
"passed","Sun Nov 17 11:49:34 GMT 2024","Sun Nov 17 11:49:34 GMT 2024","104","Traversal","","","","",".prev() - get previous sibling DOM element",""
"passed","Sun Nov 17 11:49:12 GMT 2024","Sun Nov 17 11:49:12 GMT 2024","126","Querying","","","","","cy.contains() - query DOM elements with matching content",""
"passed","Sun Nov 17 11:49:26 GMT 2024","Sun Nov 17 11:49:26 GMT 2024","164","Local Storage / Session Storage","","","","","cy.clearAllLocalStorage() - clear all data in localStorage for all origins",""
"passed","Sun Nov 17 11:47:54 GMT 2024","Sun Nov 17 11:47:56 GMT 2024","1876","Actions","","","","",".click() - click on a DOM element",""
"passed","Sun Nov 17 11:48:57 GMT 2024","Sun Nov 17 11:48:58 GMT 2024","906","Navigation","","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sun Nov 17 11:49:40 GMT 2024","Sun Nov 17 11:49:41 GMT 2024","1085","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Sun Nov 17 11:47:53 GMT 2024","Sun Nov 17 11:47:54 GMT 2024","461","Actions","","","","",".submit() - submit a form",""
"passed","Sun Nov 17 11:50:03 GMT 2024","Sun Nov 17 11:50:03 GMT 2024","218","Window","","","","","cy.window() - get the global window object",""
"passed","Sun Nov 17 11:50:03 GMT 2024","Sun Nov 17 11:50:03 GMT 2024","81","Window","","","","","cy.title() - get the title",""
"passed","Sun Nov 17 11:49:40 GMT 2024","Sun Nov 17 11:49:40 GMT 2024","81","Utilities","","","","","Cypress.minimatch - test out glob patterns against strings",""
"passed","Sun Nov 17 11:49:39 GMT 2024","Sun Nov 17 11:49:39 GMT 2024","174","Utilities","","","","","Cypress.$ - call a jQuery method",""
"passed","Sun Nov 17 11:49:26 GMT 2024","Sun Nov 17 11:49:26 GMT 2024","164","Local Storage / Session Storage","","","","","cy.getAllLocalStorage() - get all data in localStorage for all origins",""
"passed","Sun Nov 17 11:48:28 GMT 2024","Sun Nov 17 11:48:28 GMT 2024","186","Cookies","","","","","cy.clearCookie() - clear a browser cookie",""
"passed","Sun Nov 17 11:49:32 GMT 2024","Sun Nov 17 11:49:32 GMT 2024","116","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Sun Nov 17 11:48:40 GMT 2024","Sun Nov 17 11:48:40 GMT 2024","244","Files","","","","","cy.writeFile() - write to a file",""
"passed","Sun Nov 17 11:49:32 GMT 2024","Sun Nov 17 11:49:32 GMT 2024","105","Traversal","","","","",".first() - get first DOM element",""
"passed","Sun Nov 17 11:48:21 GMT 2024","Sun Nov 17 11:48:21 GMT 2024","91","Connectors","","","","",".invoke() - invoke a function on the current subject",""
"passed","Sun Nov 17 11:48:34 GMT 2024","Sun Nov 17 11:48:35 GMT 2024","82","Cypress APIs","Cypress.platform","","","","Get underlying OS name",""
"passed","Sun Nov 17 11:49:04 GMT 2024","Sun Nov 17 11:49:05 GMT 2024","230","Network Requests","","","","","cy.request() with query parameters",""
"passed","Sun Nov 17 11:48:00 GMT 2024","Sun Nov 17 11:48:00 GMT 2024","148","Actions","","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sun Nov 17 11:48:34 GMT 2024","Sun Nov 17 11:48:34 GMT 2024","82","Cypress APIs","Cypress.dom","","","",".isHidden() - determine if a DOM element is hidden",""
"passed","Sun Nov 17 11:49:39 GMT 2024","Sun Nov 17 11:49:39 GMT 2024","352","Utilities","","","","","Cypress._ - call a lodash method",""
"passed","Sun Nov 17 11:48:15 GMT 2024","Sun Nov 17 11:48:15 GMT 2024","103","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sun Nov 17 11:49:03 GMT 2024","Sun Nov 17 11:49:04 GMT 2024","526","Network Requests","","","","","cy.request() - make an XHR request",""
"passed","Sun Nov 17 11:49:20 GMT 2024","Sun Nov 17 11:49:20 GMT 2024","91","Spies, Stubs, and Clock","","","","","cy.stub() - create a stub and/or replace a function with stub",""
"passed","Sun Nov 17 11:47:48 GMT 2024","Sun Nov 17 11:47:52 GMT 2024","3696","Actions","","","","",".type() - type into a DOM element",""
"passed","Sun Nov 17 11:48:40 GMT 2024","Sun Nov 17 11:48:40 GMT 2024","318","Files","","","","","cy.fixture() - load a fixture",""
"passed","Sun Nov 17 11:49:12 GMT 2024","Sun Nov 17 11:49:13 GMT 2024","594","Querying","","","","","best practices - selecting elements",""
"passed","Sun Nov 17 11:48:35 GMT 2024","Sun Nov 17 11:48:35 GMT 2024","86","Cypress APIs","Cypress.spec","","","","Get current spec information",""
"passed","Sun Nov 17 11:49:05 GMT 2024","Sun Nov 17 11:49:05 GMT 2024","372","Network Requests","","","","","cy.request() - save response in the shared test context",""
"passed","Sun Nov 17 11:49:34 GMT 2024","Sun Nov 17 11:49:34 GMT 2024","103","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Sun Nov 17 11:49:31 GMT 2024","Sun Nov 17 11:49:31 GMT 2024","237","Traversal","","","","",".children() - get child DOM elements",""
"passed","Sun Nov 17 11:49:33 GMT 2024","Sun Nov 17 11:49:33 GMT 2024","102","Traversal","","","","",".parentsUntil() - get parent DOM elements from DOM elements until el",""
"passed","Sun Nov 17 11:48:51 GMT 2024","Sun Nov 17 11:48:51 GMT 2024","86","Misc","","","","","cy.wrap() - wrap an object",""
"passed","Sun Nov 17 11:48:45 GMT 2024","Sun Nov 17 11:48:45 GMT 2024","93","Location","","","","","cy.location() - get window.location",""
"passed","Sun Nov 17 11:48:34 GMT 2024","Sun Nov 17 11:48:34 GMT 2024","82","Cypress APIs","Cypress.log","","","","Control what is printed to the Command Log",""
"passed","Sun Nov 17 11:47:42 GMT 2024","Sun Nov 17 11:47:42 GMT 2024","173","example to-do app","","","","","can check off an item as completed",""
"passed","Sun Nov 17 11:49:26 GMT 2024","Sun Nov 17 11:49:26 GMT 2024","161","Local Storage / Session Storage","","","","","cy.getAllSessionStorage() - get all data in sessionStorage for all origins",""
"passed","Sun Nov 17 11:47:59 GMT 2024","Sun Nov 17 11:47:59 GMT 2024","876","Actions","","","","",".select() - select an option in a <select> element",""
"passed","Sun Nov 17 11:47:42 GMT 2024","Sun Nov 17 11:47:43 GMT 2024","236","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sun Nov 17 11:48:15 GMT 2024","Sun Nov 17 11:48:16 GMT 2024","1592","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sun Nov 17 11:48:50 GMT 2024","Sun Nov 17 11:48:51 GMT 2024","742","Misc","","","","","cy.exec() - execute a system command",""
"passed","Sun Nov 17 11:49:12 GMT 2024","Sun Nov 17 11:49:12 GMT 2024","88","Querying","","","","","cy.root() - query the root DOM element",""
"passed","Sun Nov 17 11:48:40 GMT 2024","Sun Nov 17 11:48:40 GMT 2024","85","Files","","","","","cy.fixture() or require - load a fixture",""
"passed","Sun Nov 17 11:47:53 GMT 2024","Sun Nov 17 11:47:53 GMT 2024","497","Actions","","","","",".clear() - clears an input or textarea element",""
"passed","Sun Nov 17 11:49:34 GMT 2024","Sun Nov 17 11:49:34 GMT 2024","102","Traversal","","","","",".prevUntil() - get all previous sibling DOM elements until el",""
"passed","Sun Nov 17 11:50:10 GMT 2024","Sun Nov 17 11:50:10 GMT 2024","868","Localstack login tests","","","","","should fail login",""
"passed","Sun Nov 17 11:48:27 GMT 2024","Sun Nov 17 11:48:27 GMT 2024","310","Cookies","","","","","cy.getCookie() - get a browser cookie",""
"passed","Sun Nov 17 11:49:05 GMT 2024","Sun Nov 17 11:49:06 GMT 2024","980","Network Requests","","","","","cy.intercept() - route responses to matching requests",""
"passed","Sun Nov 17 11:49:20 GMT 2024","Sun Nov 17 11:49:20 GMT 2024","174","Spies, Stubs, and Clock","","","","","cy.clock() - control time in the browser",""
"passed","Sun Nov 17 11:49:26 GMT 2024","Sun Nov 17 11:49:27 GMT 2024","161","Local Storage / Session Storage","","","","","cy.clearAllSessionStorage() - clear all data in sessionStorage for all origins",""
"passed","Sun Nov 17 11:48:21 GMT 2024","Sun Nov 17 11:48:21 GMT 2024","116","Connectors","","","","",".its() - get properties on the current subject",""
"passed","Sun Nov 17 11:49:57 GMT 2024","Sun Nov 17 11:49:58 GMT 2024","267","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Sun Nov 17 11:48:51 GMT 2024","Sun Nov 17 11:48:52 GMT 2024","934","Misc","Cypress.Screenshot","","","","cy.screenshot() - take a screenshot",""
"passed","Sun Nov 17 11:48:14 GMT 2024","Sun Nov 17 11:48:14 GMT 2024","108","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sun Nov 17 11:48:07 GMT 2024","Sun Nov 17 11:48:08 GMT 2024","346","Aliasing","","","","",".as() - alias a DOM element for later use",""
"passed","Sun Nov 17 11:49:46 GMT 2024","Sun Nov 17 11:49:48 GMT 2024","2742","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun Nov 17 11:49:33 GMT 2024","Sun Nov 17 11:49:33 GMT 2024","99","Traversal","","","","",".nextUntil() - get next sibling DOM elements until next el",""
"passed","Sun Nov 17 11:49:33 GMT 2024","Sun Nov 17 11:49:33 GMT 2024","102","Traversal","","","","",".not() - remove DOM elements from set of DOM elements",""
"passed","Sun Nov 17 11:49:32 GMT 2024","Sun Nov 17 11:49:32 GMT 2024","107","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Sun Nov 17 11:49:05 GMT 2024","Sun Nov 17 11:49:05 GMT 2024","356","Network Requests","","","","","cy.request() - pass result to the second request",""
"passed","Sun Nov 17 11:49:34 GMT 2024","Sun Nov 17 11:49:34 GMT 2024","101","Traversal","","","","",".prevAll() - get all previous sibling DOM elements",""
"passed","Sun Nov 17 11:48:22 GMT 2024","Sun Nov 17 11:48:22 GMT 2024","108","Connectors","","","","",".spread() - spread an array as individual args to callback function",""
"passed","Sun Nov 17 11:49:31 GMT 2024","Sun Nov 17 11:49:32 GMT 2024","109","Traversal","","","","",".closest() - get closest ancestor DOM element",""
"passed","Sun Nov 17 11:49:25 GMT 2024","Sun Nov 17 11:49:26 GMT 2024","464","Local Storage / Session Storage","","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Sun Nov 17 11:48:58 GMT 2024","Sun Nov 17 11:48:58 GMT 2024","385","Navigation","","","","","cy.reload() - reload the page",""
